ID	City	Area	Street	Name	Info	Lng	Lat	Stops	StopNum	Pikas2012.11.19	osm:NodeID	osm:name:ru
16032	0	0		Детский онкологический центр		27.6926	53.9986	16034,16031	s16032			Детский онкологический центр
15642	0	0	0	Диалог кафе		27.45573	53.86671	15644,15643	s15642		320719631	Кафе Диалог
15644	0	0	0	Диалог кафе		27.45714	53.86738	15642,15641	s15644		320719629	Кафе Диалог
15951	0	0	Дипгородок	Дипгородок		27.50045	53.94324	15044,16083	26		767084910	Дипгородок
14662	0	0		Дмитриев кирмаш		27.68245	53.95269	14663,14661	s14662		528960611	Дмитриев кирмаш
14663	0	0		Дмитриев кирмаш		27.68074	53.95238	14662,144041,14664	s14663		600910949	Дмитриев кирмаш
15005	0	0		Долгиновский тракт		27.54622	53.9342	15145,14695,15183	s15005		767085141	Долгиновский тракт
15145	0	0	Щедрина ул.	Долгиновский тракт		27.54707	53.93454	15005,14964	s15145		767183910	Долгиновский тракт
14735	0	0	0	Долгобродская		27.62373	53.88587	14779,14778	s14735		767183749	Долгобродская
14779	0	0	0	Долгобродская		27.62109	53.88518	15349,14735,15350	s14779		767085020	Долгобродская
54327	0	0	0	Долгобродская		27.61914	53.88566	54329,15349	s54327		767088444	Долгобродская
54329	0	0	0	Долгобродская		27.6189	53.88566	54327,15811	s54329			Долгобродская
58352	0	0	0	Долгобродская		27.61787	53.88628	15811,15939,15943	s58352			Долгобродская
15753	0	0	пр. Рокоссовского	Дом Быта		27.59742	53.87248	15754,15756	s15753		526811991	Дом Быта
15754	0	0		Дом Быта		27.59771	53.87317	15753,15752	s15754		526811990	Дом Быта
15150	0	0	0	Дом ветеранов ВОВ		27.56532	53.9048	15179,15864	s15150		767085164	Дом ветеранов ВОВ
15179	0	0	0	Дом ветеранов ВОВ		27.5659	53.90466	15150,15862	s15179			Дом ветеранов ВОВ
15017	0	0	ул. Толбухина	Дом кино		27.61177	53.92901	14993,15108,14992	s15017		767183833	Дом кино
15735	0	0		Дом мебели		27.5801	53.91712	15734,15733	s15735		767085299	Дом мебели
14418	0	0		Дом Милосердия		27.6544	53.92715	14419	s14418		646794444	Дом Милосердия
14419	0	0		Дом Милосердия		27.65415	53.92693	14418,15427,14420	s14419			Дом Милосердия
15427	0	0		Дом Милосердия		27.65476	53.92637	14419,14631,15426	s15427		767184140	Дом Милосердия
14373	0	0	ул. Почтовая	Дом офицеров		27.71251	53.9464	14374,14372,14376	71		475543987	Дом офицеров
14374	0	0		Дом офицеров		27.71121	53.94705	14373,14375,14434	71		475543988	Дом офицеров
15382	0	0		Дом офицеров		27.67218	53.91037	15387,15386	s15382		1505152724	Дом офицеров
15387	0	0		Дом офицеров		27.6714	53.91136	15382,15381	s15387		1505152726	Дом офицеров
14756	0	0	ул. Сурганова	Дом Печати		27.60182	53.9221	14767,14768,15859	s14756		279653016	Дом Печати
14757	0	0		Дом Печати		27.59995	53.92347	14768,14761	s14757		767183591	Дом Печати
14767	0	0		Дом Печати		27.60135	53.92116	14756	s14767		279653073	Дом Печати
14768	0	0	пр. Независимости	Дом Печати		27.59966	53.9223	73200,14757,14756	s14768		295637651	Дом Печати
16250	0	0	0	Дом Правосудия		27.49101	53.85961	16251,72435	82		767184150	Дом Правосудия
16251	0	0	0	Дом Правосудия		27.49118	53.85995	16250,143037,73464	s16251		767183378	Дом Правосудия
14603	0	0		Домбровка-3		27.43857	53.92125	14605,71456	s14603		340776383	Домбровка-3
14605	0	0	0	Домбровка-3		27.43733	53.92046	14603,15858,147007	s14605		340778008	Домбровка-3
188136	0	0	0	Домбровка-5		27.45171	53.92416	188137,188139,71954	s188136			Домбровка-5
188137	0	0	0	Домбровка-5		27.45097	53.92458	188136	s188137			Домбровка-5
188138	0	0	0	Домбровка-6		27.45653	53.92222	188139,188141,72951	s188138			Домбровка-6
188139	0	0	0	Домбровка-6		27.45582	53.92396	188138,188136,16237	s188139			Домбровка-6
16106	0	0	0	Домики		27.4579	53.98669	16107,16105	s16106			Домики
16107	0	0	0	Домики		27.45731	53.98592	16106,71999,15078	s16107			Домики
16211	0	0	0	Дорошевича		27.58679	53.91961	16216,73201	s16211			Дорошевича
16216	0	0	0	Дорошевича		27.58793	53.92025	16211,15889	s16216			Дорошевича
15366	0	0		Дражня		27.6633	53.90158	15367	s15366		767184125	Дражня
15367	0	0		Дражня		27.66264	53.90188	15366,15365,15378	s15367		767183642	Дражня
15401	0	0		Дражня		27.64449	53.90412	15402,15440	10		767183478	Дражня
15402	0	0		Дражня		27.64495	53.90291	15401,15380,14739	s15402		767183521	Дражня
191173	0	0	0	Дроздовича		27.56448	53.84582	72006,16129	s191173		704081603	Дроздовича
72006	0	0	0	Дроздовича Я.		27.56417	53.84609	191173,72007,16130	s72006			Язепа Дроздовича
72007	0	0	0	Дроздовича Я.		27.56366	53.84825	72006,72008	s72007		767090520	Язепа Дроздовича
230006	0	0	0	Дроздово		27.60954	53.99061	230004	s230006			Дроздово
15780	0	0	0	Ангарская-3		27.67825	53.88244	15412,15332	s15780		767184119	Ангарская-3
15305	0	0	ул. Илимская, посадка пассажиров	ДС Ангарская-4		27.68902	53.88821	68849,15329	s15305		767085042	ДС Ангарская-4
68909	0	0	ул. Нестерова, высадка пассажиров	ДС Ангарская-4		27.69055	53.88762	15833,68849	50			ДС Ангарская-4
15833	0	0		ДС Ангарская-4~(высадка пассажиров)		27.69046	53.88714	68909	s15833		342081570	ДС Ангарская-4
15330	0	0	ЛДС	ДС Ангарская-4~(посадка пассажиров)		27.68911	53.88695	68849,133034	s15330		342081763	ДС Ангарская-4
15846	0	0	0	ДС Веснянка		27.48005	53.93147	230008	5		767084826	ДС Веснянка
230008	0	0	0	ДС Веснянка		27.47919	53.93144	204094,15846,14552,204289	s230008		767183531	ДС Веснянка
204094	0	0	0	ДС Веснянка~(высадка пассажиров)	919с	27.47921	53.93104	230008,14554	s204094			ДС Веснянка
204289	0	0	0	ДС Веснянка~(посадка пассажиров)		27.47956	53.93211	230008,68808	s204289		343823294	ДС Веснянка
15629	0	0		ДС Восточная		27.58498	53.89119	15630,73210	8		2852747235	ДС Восточная
15630	0	0	ул. Смоленская, посадка пассажиров	ДС Восточная		27.58667	53.89206	15629,15607	s15630		767085077	ДС Восточная
15282	0	0	0	ДС Дражня		27.64932	53.88622	15285,14507	s15282		320719022	ДС Дражня
15914	0	0	0	ДС Дружная		27.54618	53.88936	204368,73075,15275	21о		320719197	ДС Дружная
71378	0	0	0	ДС Дружная		27.54801	53.88916	73075,73076	21п		320719209	ДС Дружная
73075	0	0	0	ДС Дружная		27.54725	53.88901	71378,15914	s73075		320719202	ДС Дружная
73076	0	0	0	ДС Дружная		27.54946	53.88839	71378,15903	s73076			ДС Дружная
204368	0	0	0	ДС Дружная(техническая)		27.54562	53.88888	15914,15912,15918	s204368		767088485	ДС Дружная
72620	0	0		ДС Запад-3~(высадка пассажиров)		27.43618	53.89974	15170,14870,14877	s72620		320718814	ДС Запад-3
69517	0	0	0	ДС Запад-3~(посадки в автобусы нет)		27.43857	53.90026	14888,15170	s69517		320718817	ДС Запад-3
16191	0	0	0	ДС Зелёный Луг		27.62189	53.95404	14453,14364	s16191			ДС Зелёный Луг
15786	0	0	высадка пассажиров, ул. Мирошниченко	ДС Зелёный Луг-6		27.6179	53.96161	15787,15790	35		320719305	ДС Зелёный Луг-6
15787	0	0	посадка пассажиров, ул. Мирошниченко	ДС Зелёный Луг-6		27.61724	53.96142	15786,15788,15785	s15787		320719298	ДС Зелёный Луг-6
15788	0	0	0	ДС Зелёный Луг-6		27.61689	53.96229	15787,16009	s15788		320719296	ДС Зелёный Луг-6
15790	0	0	0	ДС Зелёный Луг-7		27.61929	53.96163	15786,16020	s15790		320719294	ДС Зелёный Луг-7
14355	0	0	0	ДС Калиновского		27.6423	53.94337	58345,14353	s14355		320719101	ДС Калиновского
54205	0	0	0	ДС Калиновского		27.64302	53.94481	58345,69222,111200	s54205		320719103	ДС Калиновского
58345	0	0	0	ДС Калиновского		27.64279	53.94383	14354,14355,54205	s58345			ДС Калиновского
14354	0	0	0	ДС Калиновского~(высадка пассажиров)		27.64344	53.94369	58345	s14354		767184100	ДС Калиновского
147018	0	0	0	ДС Каменная горка-5		27.41516	53.9168	73865,73866	s147018		2852724562	ДС Каменная горка-5
15750	0	0		ДС Карастояновой		27.56539	53.94138	54650	62		767085130	ДС Карастояновой
54650	0	0	0	ДС Карастояновой		27.56545	53.94118	15750,15714	s54650		767183511	ДС Карастояновой
54651	0	0	0	ДС Карастояновой		27.56555	53.93986	15714,73818	s54651		444380135	ДС Карастояновой
15714	0	0		ДС Карастояновой~(посадка пассажиров)		27.56479	53.94013	54651,54650	62		767085128	ДС Карастояновой
14364	0	0	0	ДС Карбышева		27.62189	53.95497	69156,14440,16191	56-		767184097	ДС Карбышева
14440	0	0	0	ДС Карбышева		27.62274	53.95552	14364,14438,14457	s14440		341408256	ДС Карбышева
69156	0	0	0	ДС Карбышева		27.621	53.95506	14364,14439	s69156		1511291145	ДС Карбышева
14606	0	0	0	ДС Кунцевщина	(пос. пасс.)	27.43668	53.91538	54610,15522,15553	1П		340775855	ДС Кунцевщина
15522	0	0	ул. Матусевича, высадка пассажиров	ДС Кунцевщина		27.43612	53.91608	14606,14602,73580	s15522		767088235	ДС Кунцевщина
15858	0	0		ДС Кунцевщина		27.43553	53.91718	73580,14602,14605	1		767088146	ДС Кунцевщина
73580	0	0	0	ДС Кунцевщина		27.43451	53.91639	15858,15522,72403	s73580		767088243	ДС Кунцевщина
15553	0	0	ул. Матусевича, посадка пассажиров	ДС Кунцевщина~(посадка пассажиров)		27.43825	53.91596	14602,14606,15521	1		767088143	ДС Кунцевщина
15836	0	0	0	ДС Курасовщина		27.51872	53.84335	15056,15049	s15836		767183367	ДС Курасовщина
15933	0	0	0	ДС Лермонтова		27.51382	53.89261	15929,15928,68958	s15933			ДС Лермонтова
15462	0	0	посадка пассажиров ул. Прушинских	ДС Лошица-2		27.58675	53.83457	68810,15468,15467	s15462		343828868	ДС Лошица-2
15468	0	0		ДС Лошица-2		27.58791	53.83521	68811,15462,15461	s15468		343828696	ДС Лошица-2
68810	0	0		ДС Лошица-2		27.58757	53.83401	15462,68811	s68810		767183978	ДС Лошица-2
68811	0	0		ДС Лошица-2		27.58871	53.83452	15468,68810	s68811			ДС Лошица-2
54291	0	0	0	ДС Малинина		27.61462	53.85278	54305,15764	s54291		767090548	ДС Малинина
15581	0	0	ул. Есенина, посадка пассажиров	ДС Малиновка-4		27.42861	53.86468	147112,54638,72874	s15581		590865590	ДС Малиновка-4
54638	0	0		ДС Малиновка-4		27.4279	53.86541	133398,15581	87			ДС Малиновка-4
15582	0	0	0	ДС Малиновка-4~(высадка апссажиров)		27.43135	53.86545	15583,72874,15580	s15582		341424366	ДС Малиновка-4
72874	0	0		ДС Малиновка-4~(высадка апссажиров)		27.4303	53.86564	15582,15581	s72874		767183695	ДС Малиновка-4
147112	0	0	0	ДС Малиновка-4~(высадка апссажиров)		27.42763	53.86439	14951,15581	s147112			ДС Малиновка-4
14951	0	0	ул. Слободская, посадка пассажиров	ДС Малиновка-4~(посадка пассажиров)		27.42723	53.86415	147112,14950	s14951		590865587	ДС Малиновка-4
15227	0	0		ДС Масюковщина		27.47757	53.92466	15228,15262,15226	s15227			ДС Масюковщина
15228	0	0	0	ДС Масюковщина		27.47742	53.92531	15227,15240	s15228		767184134	ДС Масюковщина
15241	0	0	0	ДС Масюковщина		27.47542	53.92397	15262,15261	s15241		444367471	ДС Масюковщина
15274	0	0	0	ДС Мясникова		27.54228	53.89284	15775,68833,15944	s15274			ДС Мясникова
14850	0	0	0	ДС Одоевского		27.48089	53.90165	15562,15563	s14850			ДС Одоевского
14851	0	0	0	ДС Одоевского		27.4907	53.89886	15194,14714,15130	s14851			ДС Одоевского
15169	0	0	0	ДС Одоевского		27.48308	53.90193	15562,14853,15194	s15169		767183652	ДС Одоевского
15562	0	0	0	ДС Одоевского		27.4815	53.90143	14850,15169,15588	9п		341877983	ДС Одоевского
15563	0	0	0	ДС Одоевского~(высадка пассажиров)		27.4805	53.90227	14850,14853,14854	9о		767088419	ДС Одоевского
14853	0	0	0	ДС Одоевского~(посадка пассажиров)		27.48201	53.90282	15563,15169,14852	s14853		341878540	ДС Одоевского
15183	0	0	0	ДС Озеро		27.54135	53.93329	14696,15005	s15183			ДС Озеро
16245	0	0		ДС Семашко		27.49667	53.85804	15690,15689	s16245		767183840	ДС Семашко
14501	0	0	0	ДС Серебрянка		27.6024	53.84853	14502,15826	38		767090499	ДС Серебрянка
14502	0	0	0	ДС Серебрянка		27.60248	53.84874	14501,15827	s14502		767090532	ДС Серебрянка
15360	0	0	0	ДС Серебрянка		27.59776	53.84982	15359,15826,15544	s15360			ДС Серебрянка
15826	0	0	0	ДС Серебрянка		27.60207	53.84841	14501,15360	38		767183767	ДС Серебрянка
15827	0	0	0	ДС Серебрянка		27.60343	53.84903	14502,14476	s15827		767183669	ДС Серебрянка
15359	0	0	0	ДС Серебрянка~(высадка пасс.)		27.59699	53.85049	14503,15360	s15359			ДС Серебрянка
69175	0	0	0	ДС Серова		27.55437	53.85067	15068	s69175		767088342	ДС Серова
69176	0	0	0	ДС Серова		27.55551	53.85106	15068,191170	s69176		767088472	ДС Серова
15068	0	0	0	ДС Серова посадка пасс.		27.55436	53.85142	69175,69176,15094	19		574873593	ДС Серова
15013	0	0	0	ДС Славинского		27.63165	53.94068	14998,15014	s15013			ДС Славинского
15014	0	0	0	ДС Славинского		27.63231	53.93984	15013,14997	58		2852484300	ДС Славинского
133395	0	0	0	ДС Сухарево-5~(посадки-высадки нет)		27.41408	53.89075	73663	s133395			ДС Сухарево-5
14386	0	0	0	ДС Уручье-2		27.69473	53.93224	69144,14404,14407	95			ДС Уручье-2
14659	0	0		ДС Уручье-4		27.68886	53.95374	14660,14661,14658	s14659		528957145	ДС Уручье-4
15110	0	0	0	ДС Чайковского		27.61571	53.93825	15119,15111	s15110		767183733	ДС Чайковского
15534	0	0	0	ДС Чижовка		27.62937	53.83452	15535,193269	30П		343834423	ДС Чижовка
15535	0	0	0	ДС Чижовка		27.62883	53.83451	133379,15534	30П1		767183615	ДС Чижовка
15536	0	0	0	ДС Чижовка		27.62693	53.83449	193249,133379,15537	s15536		343834544	ДС Чижовка
68866	0	0	0	ДС Чижовка		27.62851	53.83485	133379	s68866		767183775	ДС Чижовка
71280	0	0	0	ДС Чижовка		27.63102	53.83491	193269,133126	36П			ДС Чижовка
133126	0	0	0	ДС Чижовка		27.63199	53.8342	71280,15525	s133126		343834522	ДС Чижовка
193249	0	0	0	ДС Чижовка		27.62701	53.83405	15536	s193249			ДС Чижовка
15773	0	0	0	ДС Чижовка-1		27.64167	53.83962	15772,133378,15771	s15773		767184158	ДС Чижовка-1
133379	0	0	0	ДС Чижовка~(высадка пассажиров)		27.62844	53.83465	68866,15535,15536	s133379		767183658	ДС Чижовка
193269	0	0	0	ДС Чижовка~(высадка пассажиров)		27.63043	53.83516	71280,15534,15533	s193269		767183583	ДС Чижовка
14744	0	0	0	ДС Шабаны		27.69557	53.84362	14746,14745	s14744		767183490	ДС Шабаны
14746	0	0		ДС Шабаны		27.69469	53.84315	14744,14747	39		489463800	ДС Шабаны
14747	0	0	посадка пассажиров, ул. Ротмистрова	ДС Шабаны		27.69484	53.84241	14746,14752,14751	s14747		489463123	ДС Шабаны
14752	0	0	0	ДС Шабаны		27.69666	53.8425	14747,14713	s14752		767184099	ДС Шабаны
15641	0	0		ДС Юго-Запад		27.45939	53.86967	15660,54682,15644	13		320719625	ДС Юго-Запад
15645	0	0	0	ДС Юго-Запад		27.46107	53.87057	15646,54682,15660	13		320719600	ДС Юго-Запад
54682	0	0	0	ДС Юго-Запад		27.4597	53.87071	15645,15641,205014	s54682		767183611	ДС Юго-Запад
54683	0	0	0	ДС Юго-Запад		27.46137	53.87137	15646,54609	s54683		767183344	ДС Юго-Запад
197048	0	0	0	Дубенцы~(Разворотное кольцо)		27.27261	53.85378	197047	s197048			Дубенцы
197146	0	0	0	Дубицкая Слобода		27.61527	53.67493	197150,197147	s197146			Дубицкая Слобода
197150	0	0	0	Дубицкая Слобода		27.61482	53.67508	197146,197145	s197150			Дубицкая Слобода
15683	0	0	0	Дубравинская		27.5099	53.87709	15697,15696	s15683		320719161	Дубравинская
15697	0	0	0	Дубравинская		27.51111	53.87708	15683,14718,14717	s15697		320719162	Дубравинская
132117	0	0	0	Дудичи		27.66498	53.58545	132115	s132117			Дудичи
14585	0	0	ул. Машиностроителей	ДЭУ		27.64825	53.85152	14705,14624	s14585		767183503	ДЭУ
14705	0	0		ДЭУ		27.64738	53.8522	14585,14583	s14705		767183473	ДЭУ
14854	0	0	ул. Одоевского	Евфросинии Полоцкой		27.4727	53.90166	69316,15563,14680	s14854		767088727	Евфросинии Полоцкой
69316	0	0		Евфросинии Полоцкой		27.47276	53.90138	14854,15193	s69316		767183848	Евфросинии Полоцкой
14912	0	0		Ежи Гедройца		27.47556	53.85288	15857,14921,14991	s14912		607266737	Ежи Гедройца
15857	0	0	0	Ежи Гедройца		27.47672	53.85396	14912,14911	s15857			Ежи Гедройца
16046	0	0	0	Ельница		27.7276	53.81357	16055,14820	s16046			Ельница
16081	0	0	подъезд с МКАДА к Зацени	Ермака		27.51004	53.96753	16080,16082	s16081		767088705	Ермака
14913	0	0	0	Есенина		27.46947	53.84851	14974,14990,14973	s14913		767183570	Есенина
14974	0	0		Есенина		27.46855	53.84914	14913,14988	s14974		607266731	Есенина
14990	0	0		Есенина		27.47101	53.84893	14913,230009	s14990		614945397	Есенина
15580	0	0	0	Есенина, 111		27.43625	53.86588	15584,15582	s15580		341425213	Есенина, 111
15584	0	0	0	Есенина, 111		27.43802	53.86499	15580,15579	s15584		341425003	Есенина, 111
15374	0	0	0	ж/д переход		27.66799	53.91774	16252,15372,15425	s15374		2123598551	Железнодорожный переезд
16184	0	0	0	ж/д переход		27.5606	53.87091	16185,16183	s16184		1278066801	Железнодорожный переезд
16185	0	0	0	ж/д переход		27.56082	53.87118	16184,14806,14725	s16185			Железнодорожный переезд
16252	0	0	0	ж/д переход		27.66828	53.91785	15374,15375	s16252		2852448239	Железнодорожный переезд
73907	0	0	0	ж/д переход		27.69009	53.83723	14749,14748,14832,14511	s73907			Железнодорожный переезд
111234	0	0	0	ж/д ст. Колодищи		27.77432	53.94582	111215,111209	s111234			Станция Колодищи
191181	0	0	0	ж/д ст. Колядичи		27.58131	53.80653	191180,197166	s191181			Станция Колядичи
16183	0	0	0	ж/д ст. Минск Южный		27.55908	53.86455	16187,16184	s16183		599392548	Станция Минск Южный
16187	0	0	0	ж/д ст. Минск Южный		27.56059	53.86324	16183,195083	s16187		2897094566	Станция Минск Южный
14630	0	0	ул. Основателей	ж/д ст. Озерище		27.71508	53.93625	14640,14638	s14630		767183464	Станция Озерище
14640	0	0		ж/д ст. Озерище		27.71468	53.93608	14630	s14640		767183697	Станция Озерище
14420	0	0		Жасминовая		27.64914	53.92768	14421,14419,14678	s14420			Жасминовая
14421	0	0		Жасминовая		27.64885	53.92746	14420	s14421			Жасминовая
58376	0	0	0	Ждановичи		27.44148	53.94088	14558,15076	s58376		767183433	Ждановичи
15686	0	0	0	Железнодорожная		27.49411	53.869	15695,15687	s15686		320719146	Железнодорожная
15693	0	0	0	Железнодорожная		27.49454	53.86988	212073,15695	s15693		320719150	Железнодорожная
15695	0	0	0	Железнодорожная		27.49309	53.86957	15686,15693,14909	s15695			Железнодорожная
212073	0	0	0	Железнодорожная		27.49393	53.87049	15693,54575	s212073			Железнодорожная
14506	0	0	0	Железнодорожный переезд		27.64114	53.88379	14507,14736	s14506		767183637	Железнодорожный переезд
14507	0	0	0	Железнодорожный переезд		27.64161	53.88332	14506,14710,15282	s14507		767183573	Железнодорожный переезд
71456	0	0		Жиновича		27.43943	53.92385	133193,14603,151195	s71456		767088427	Жиновича
71957	0	0	0	Жиновича		27.44105	53.92471	133193,151196	s71957		767088414	Жиновича
133193	0	0	0	Жиновича		27.44097	53.92386	71957,71456,71953	s133193		1507180669	Жиновича
15067	0	0	0	Жлобинская		27.5489	53.84685	15069	s15067		767090495	Жлобинская
15069	0	0	0	Жлобинская		27.54853	53.84687	15067,15093,15066	s15069		767090498	Жлобинская
15255	0	0	0	Жудро		27.47954	53.91865	15257,15260,15256	s15255		767088603	Жудро
15257	0	0	0	Жудро		27.4791	53.91739	15255,15254	s15257		767084799	Жудро
15885	0	0		Жуковского		27.55137	53.8846	15886,15884	s15885		320719230	Жуковского
15886	0	0	0	Жуковского		27.55089	53.88494	15885,15903,15902	s15886		320719232	Жуковского
191258	0	0	0	З.Бядули~(высадка пассажиров)		27.58332	53.90741	16215,72155	s191258			Змитрока Бядули
191259	0	0	0	З.Бядули~(посадка пассажиров)		27.58268	53.90724	15267	s191259			Змитрока Бядули
197213	0	0	0	Заболотье		27.40276	53.7862	197211	s197213			Заболотье
15361	0	0	0	Завод Белкоммунмаш		27.64852	53.88932	15283,15284,15405	s15361		320719027	Завод Белкоммунмаш
16133	0	0	0	Завод Вторчермет		27.65685	53.77914	16134,16163	s16133			Завод Вторчермет
16134	0	0	0	Завод Вторчермет		27.65641	53.77862	16133,16165,16177	s16134			Завод Вторчермет
14793	0	0	0	Завод ЖБИ		27.69018	53.81054	14792,69287	s14793		951384213	Завод ЖБИ
14738	0	0		Завод игристых вин		27.64282	53.89596	133039,14776	s14738			Завод игристых вин
14776	0	0		Завод игристых вин		27.64196	53.89603	14738,14775	s14776		320719040	Завод игристых вин
133039	0	0		Завод игристых вин (6.00 до 10.00)		27.64289	53.8959	14738,15363	s133039		320719041	Завод игристых вин
14743	0	0	0	Завод колесных тягачей		27.67245	53.85201	16180,14621	s14743		767183368	Завод колёсных тягачей
16180	0	0	0	Завод колесных тягачей		27.67287	53.85219	14743,14895	s16180			Завод колёсных тягачей
14620	0	0	0	Завод Литмаш		27.66569	53.84962	14623,133204	74		767183373	Завод Литмаш
14623	0	0	0	Завод Литмаш		27.66612	53.84992	14620,14901	s14623		767183826	Завод Литмаш
16222	0	0	0	Завод Октябрьской революции		27.57229	53.89085	16218,15908	s16222			Завод Октябрьской революции
15072	0	0	0	Завод Промбурвод		27.54335	53.83688	15087,58372	s15072		767184098	Завод Промбурвод
15087	0	0	0	Завод Промбурвод		27.54371	53.83703	15072,15086,15071	s15087		767184111	Завод Промбурвод
15049	0	0		завод Транзистор		27.52206	53.84363	71466,15836	s15049		767088116	Завод Транзистор
15056	0	0		завод Транзистор		27.51853	53.84388	15836,15048	s15056		614945408	Завод Транзистор
15048	0	0	0	завод Электроника		27.516	53.84372	15057,15056	s15048		614945407	Завод Электроника
15057	0	0	0	завод Электроника		27.51465	53.84393	15048,15047	s15057		614945406	Завод Электроника
14789	0	0	0	завод ЭПК		27.69765	53.81577	14791,69288,71987	s14789		767183449	Завод ЭПК
14791	0	0	0	завод ЭПК		27.69932	53.81634	14789,14788	s14791			Завод ЭПК
197147	0	0	0	Загатье		27.62612	53.67493	197149,197146	s197147			Загатье
197149	0	0	0	Загатье		27.62684	53.67496	197147,197148	s197149			Загатье
15115	0	0	пр-т Победителей	Замчище		27.55059	53.90785	15009,73213	s15115		767085043	Замчище
14856	0	0	0	Запад-2		27.46315	53.90439	14857,14858	s14856		320718841	Запад-2
14857	0	0	0	Запад-2		27.4627	53.90472	14856,14679,14862	s14857		320718842	Запад-2
14858	0	0	0	Запад-2		27.46289	53.90337	14856,14855	s14858		320718838	Запад-2
14870	0	0	0	Запад-3		27.43461	53.90014	14889,72620	s14870		340770727	Запад-3
14878	0	0	0	Запад-3		27.43559	53.90148	15170,14889,14869	s14878		340770620	Запад-3
14889	0	0	0	Запад-3		27.43403	53.90104	14870,14878,15178	s14889			Запад-3
15170	0	0	0	Запад-3		27.43621	53.90068	14878,72620,69517	s15170		340770755	Запад-3
14885	0	0	ул. Якубовского	Запад-4		27.45196	53.89366	14887,14886	s14885		342195161	Запад-4
14887	0	0	0	Запад-4		27.4527	53.89491	14885,14884	s14887		767183355	Запад-4
73519	0	0	0	Западное кладбище		27.39378	53.84761	204297	s73519			Западное кладбище
197084	0	0	0	Западное кладбище		27.26798	53.83644	197056,197079	s197084			Западное кладбище
14543	0	0	0	Западный поселок		27.62573	53.86409	14544,14542	s14543		767183551	Западный поселок
14544	0	0	0	Западный поселок		27.62599	53.86351	14543,14548,14546	s14544		767183770	Западный поселок
14548	0	0	0	Западный поселок		27.62729	53.86378	14544,149028	s14548		767183779	Западный поселок
15439	0	0	ул. Запорожская	Запорожская		27.63258	53.90503	14774,15440,14739	s15439		767183418	Запорожская
14740	0	0	0	Запорожская пл.		27.62966	53.90738	14773,15421	s14740		320719054	Запорожская площадь
14773	0	0	0	Запорожская пл.		27.62886	53.90675	14740,14774,14772,15438	s14773			Запорожская площадь
14774	0	0	Запорожская пл.	Запорожская пл.		27.63125	53.90616	15439,14773	s14774		320719052	Запорожская площадь
132103	0	0	0	Заречаны-1		27.57233	53.6199	132104,132106	s132103			Заречаны-1
132104	0	0	0	Заречаны-1		27.57255	53.62016	132103,132102	s132104			Заречаны-1
132105	0	0	0	Заречаны-2		27.5762	53.61413	132106,132108	s132105			Заречаны-2
132106	0	0	0	Заречаны-2		27.57642	53.61441	132105,132103	s132106			Заречаны-2
16188	0	0	разворотное кольцо	Заславская		27.53448	53.91153	73835,15989	s16188		767183372	Заславская
73835	0	0	0	Заславская		27.5332	53.91263	16188,73834,15217	s73835			Заславская
15268	0	0	0	Захарова		27.58156	53.90341	15312,191254	s15268			Захарова
15312	0	0	0	Захарова		27.58139	53.90343	15268,191255	s15312			Захарова
73567	0	0	0	Захарова		27.58028	53.90323	191255,15986	s73567			Захарова
191254	0	0	0	Захарова(авт.)		27.58174	53.90333	15268,15605	s191254			Захарова
191255	0	0	0	Захарова(авт.)		27.58126	53.90356	15312,15633,73567	s191255			Захарова
16083	0	0	Зацень	Зацень		27.50757	53.95874	16082,15951	s16083		767088702	Зацень
16102	0	0	0	Заценьский родник		27.49622	53.98885	16103,16101	s16102			Заценьский родник
16103	0	0	0	Заценьский родник		27.49308	53.98925	16102,16104	s16103			Заценьский родник
72808	0	0	0	Зелёный Бор		27.67846	54.01269	111034	s72808			Зелёный Бор
14455	0	0	0	Зеленый Луг - 1		27.63394	53.94907	69223,14362,14484	s14455		767183563	Зеленый Луг-1
69223	0	0	0	Зеленый Луг - 1		27.63188	53.94989	14455,14361,14482	s69223		320719116	Зеленый Луг-1
14460	0	0	0	Зелёный Луг-3		27.60056	53.95518	54541,54225	s14460		320719312	Зелёный Луг-3
54541	0	0	0	Зелёный Луг-3		27.60106	53.95495	14460,15781	s54541		320719314	Зелёный Луг-3
14358	0	0	0	Зелёный Луг-5		27.62906	53.95385	14359,14438	s14358		341390834	Зелёный Луг-5
14359	0	0	0	Зелёный Луг-5		27.63017	53.95374	14358,14360,16019	s14359		341373949	Зелёный Луг-5
15302	0	0	0	Зимняя		27.68025	53.8795	15342,15303	s15302		767183448	Зимняя
15342	0	0	0	Зимняя		27.67995	53.87881	15302,15301	s15342		342079183	Зимняя
196130	0	0	0	Зм.Бядули		27.58201	53.90828	16215,15399	s196130			Змитрока Бядули
15510	0	0		Зоопарк		27.63367	53.84903	15529,15531,15509	s15510		767183507	Зоопарк
15529	0	0	ул. Ташкенская	Зоопарк		27.63335	53.84982	15510,15530	s15529		767183414	Зоопарк
15531	0	0		Зоопарк		27.63225	53.84848	15510,54256	s15531		767183732	Зоопарк
14533	0	0	0	Игнатенко		27.51963	53.91729	14567,14535,73943	s14533		279590866	Игнатенко
14567	0	0	0	Игнатенко		27.5197	53.91673	14533,14529	s14567			Игнатенко
